Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm
4648,6.16730288,2.712187298,6.947648867,0.14243637
4649,6.439159213,3.828403354,4.302658384,0.789214378
4650,6.309034904,2.615939249,4.196403592,0.742501975
4651,4.807714021,2.069493492,5.70944233,0.851214996
4652,6.006560046,2.969964507,2.597897069,0.492746338
4653,5.15706836,2.406038531,1.463841732,0.1928319
4654,5.06584628,3.61506397,5.42928895,0.854223156
4655,6.548101428,2.127131876,3.28020042,0.057768233
4656,4.609994438,2.431864457,4.306350615,0.855947881
4657,5.807296728,3.712714311,3.988663584,0.880174009
4658,6.68058386,3.038226386,6.308788275,0.828945472
4659,6.540916468,2.529921545,6.960129178,0.375796341
4660,4.633762053,2.506552302,3.336485585,0.389068798
4661,4.06234821,3.665858193,2.368739374,0.225404549
4662,6.21190168,3.415660715,3.399581421,0.625754019
4663,6.121988623,2.673915676,6.581186976,0.418741523
4664,5.161560422,2.395425267,1.202053718,0.8496803
4665,5.866905526,3.607830985,1.177182836,0.609095322
4666,4.955329548,2.329151699,6.42964769,0.763549865
4667,6.968284984,3.29131166,2.827945123,0.281352657
4668,5.922843173,2.000338771,4.534902609,0.407593188
4669,6.4611422,3.736710774,3.474608142,0.903558179
4670,6.192234036,3.243027914,4.190914455,0.727812509
4671,4.994463555,3.677756998,6.771343513,0.540462531
4672,6.351313718,3.925374505,2.64513615,0.769183145
4673,5.431996326,2.287689463,6.473781965,0.478824339
4674,5.039135508,2.535005235,4.597051718,0.707067219
4675,4.395837116,2.129899353,3.279237052,0.824040017
4676,5.765394231,3.000017521,3.365600155,0.195653087
4677,4.940966047,3.071603025,4.357949601,0.47854504
4678,6.269019508,2.330076552,4.786704283,0.024241173
4679,4.870437877,2.46466498,4.460109344,0.449337617
4680,6.638581067,2.895223036,3.009563604,0.451793509
4681,5.663973973,2.944848091,6.499735388,0.010164548
4682,4.749875549,3.134308591,2.293679023,0.598742182
4683,5.340687267,3.981342794,1.419109642,0.108189234
4684,5.055399337,3.592881014,4.356738529,0.86797793
4685,4.639593906,3.477148989,1.139095377,0.118522865
4686,4.882922455,2.325335247,1.330939141,0.957857776
4687,4.861489563,3.197906796,2.475288572,0.603234775
4688,6.697527983,2.715581034,5.686554326,0.6069402
4689,6.048341792,3.550718678,5.387930119,0.667357494
4690,6.903662372,2.537885656,6.559250023,0.382723632
4691,4.078788444,2.336436455,6.127859957,0.524486637
4692,6.422736601,3.763926744,4.083721069,0.060171108
4693,5.90744518,3.190819015,5.706474833,0.860888418
4694,5.07217902,2.125757571,5.758725756,0.876064452
4695,4.980485293,2.061355738,2.514795446,0.382116914
4696,4.255919254,3.032565871,4.930990069,0.03761968
4697,6.872064538,2.188942898,1.780853259,0.787893785
4698,5.038526485,2.443063496,6.361413377,0.679681011
4699,5.961070358,3.30802395,3.741537105,0.098820383
4700,4.083472923,2.310010721,5.527347063,0.12301677
4701,6.873670735,3.364799319,5.235474678,0.05616511
4702,6.947036487,2.42843754,1.789313723,0.972895863
4703,5.410563085,3.453509417,4.164552175,0.366084259
4704,6.152033926,3.633930483,1.60334931,0.903339864
4705,4.217120145,2.557820625,4.1276692,0.85103452
4706,5.894053928,2.399380903,6.951592293,0.393152769
4707,6.35559948,2.433853422,4.082814441,0.221955624
4708,6.999711939,2.528429765,3.714451623,0.49299661
4709,6.440032436,2.456504248,5.952025708,0.82415639
4710,5.970103163,3.343014294,3.745427197,0.384750928
4711,5.790981311,2.724196649,1.332037608,0.205296867
4712,6.844203974,2.997315939,5.967260897,0.905117299
4713,6.864654254,2.864966641,4.705455112,0.878859446
4714,4.901020161,3.060632622,6.692432649,0.246352046
4715,4.021880642,2.294050617,3.889697131,0.002823861
4716,5.701656302,2.18545497,3.519530319,0.133401558
4717,4.16601576,3.156335532,3.769098069,0.334375211
4718,5.214017801,2.010049285,3.345912037,0.810574785
4719,6.166624898,2.901723561,6.338580737,0.515003684
4720,4.39583116,3.09547206,6.025245843,0.596151689
4721,4.8902972,3.899205886,1.982344316,0.417874358
4722,6.269045905,3.764357493,1.213562198,0.158264915
4723,4.255264083,3.72980573,3.868741489,0.782255188
4724,5.526859977,2.08804748,5.908894133,0.891091219
4725,4.833581401,3.061450897,6.913768432,0.409407844
4726,5.82062142,3.08826291,1.105307963,0.374218351
4727,4.379858966,3.148903973,2.444368276,0.060373775
4728,5.658996887,2.901040485,4.684772673,0.102702436
4729,6.737163881,3.71166353,2.048030746,0.541801854
4730,4.093701055,2.02071681,3.651074546,0.871874185
4731,4.403298533,2.67826736,3.947506995,0.178691562
4732,4.010096249,3.279797537,5.692039735,0.948741671
4733,6.32256541,3.243575949,1.125639165,0.576787061
4734,5.884317997,2.173966763,1.57570117,0.403793692
4735,5.249817024,2.712793647,4.254328731,0.38412577
4736,5.405793748,2.453139658,4.050249487,0.246998205
4737,5.535000455,3.723961564,1.770719443,0.731141146
4738,4.223015608,2.760887872,3.040677245,0.274071483
4739,6.718753775,2.44974925,4.096169979,0.057742367
4740,4.379732804,2.789260912,5.006135068,0.87710026
4741,5.949464604,2.77346829,5.278251941,0.032586761
4742,6.598162583,3.30562166,1.14926853,0.466371302
4743,4.78917624,2.43518028,4.194039761,0.076304862
4744,6.762817322,3.642764424,1.282052049,0.470290379
4745,6.514442081,3.615872541,6.571698868,0.025599882
4746,4.155949632,2.559217746,2.881878145,0.815431564
4747,5.25421508,2.341921368,4.763428118,0.012554127
4748,6.24304655,3.735085631,3.671409162,0.403850402
4749,4.293405127,3.576741041,5.439343569,0.814556075
4750,4.817673374,2.209694255,5.591015008,0.11248046
4751,6.404109652,2.132364229,1.078770873,0.956975925
4752,6.985690132,3.976617548,1.889603854,0.41464345
4753,4.40239017,2.703339893,6.355315425,0.024479553
4754,5.871770155,3.451526487,1.001263208,0.249049499
4755,5.126653722,3.483087708,2.925755707,0.110365708
4756,6.948764822,3.514109593,6.403786144,0.522775128
4757,4.205642744,3.256488894,4.065083171,0.127371971
4758,6.085294181,3.034254219,4.858171466,0.892367137
4759,5.569408374,2.796877545,5.010601256,0.666991334
4760,6.78076137,2.74995567,6.238293809,0.582368515
4761,5.003906497,3.441805759,3.976672466,0.076124307
4762,5.924526399,3.339165387,4.523411808,0.441122278
4763,4.597651904,3.036518156,5.441282432,0.77983095
4764,4.522577223,2.528477437,3.663506932,0.989860714
4765,5.791210081,2.602275325,5.110385802,0.893988566
4766,6.320850683,2.946925666,2.724693931,0.851315131
4767,6.921768132,3.131114963,3.434494286,0.433841612
4768,6.491213141,3.761242032,1.481805208,0.554272955
4769,6.012915541,3.136888177,2.360117823,0.502654403
4770,4.424453073,3.9259794,4.868789466,0.751778999
4771,6.148334024,2.787049866,5.041042543,0.931716518
4772,4.746292954,2.844649267,3.713270006,0.185760203
4773,5.097792129,3.782670835,1.246003162,0.92891476
4774,5.726034023,2.600726315,4.350479786,0.050448884
4775,6.424277977,2.947456769,6.681760505,0.526873442
4776,5.75158196,3.649165698,5.953098673,0.642306701
4777,5.457508406,3.583877871,1.248024531,0.235541191
4778,4.47337048,2.835665944,4.60601673,0.835005085
4779,4.318393992,2.828588118,4.840326217,0.553148582
4780,5.809529133,3.058557285,6.929935317,0.860677416
4781,4.522420149,3.378370127,3.175437551,0.541013586
4782,6.279021902,3.003587347,6.419908127,0.563651402
4783,6.388914518,3.749291456,1.509539175,0.426735563
4784,6.313979635,3.828824843,5.696048388,0.023940359
4785,6.090455755,2.769478488,2.347896239,0.190582935
4786,4.248385418,2.494041174,6.017036285,0.618270663
4787,6.60861147,2.003825057,3.847114799,0.240962406
4788,4.118532746,2.034737507,5.921512664,0.650901637
4789,6.229648835,3.228579092,4.919837228,0.060570374
4790,5.427680847,3.119565449,6.022856212,0.957443934
4791,5.544546754,3.770269753,2.127663652,0.233450244
4792,4.787762599,3.368783157,4.62452184,0.888097636
4793,6.616879774,2.045308264,6.087082233,0.091518701
4794,6.473169065,3.844717947,3.855465353,0.360110786
4795,6.451461524,2.410402593,5.565181952,0.067055121
4796,5.192811586,2.349746726,3.869094162,0.192820009
4797,4.724806118,3.698837044,1.41615909,0.415382263
4798,4.536887743,2.860001665,1.353770871,0.268697284
4799,6.896909057,3.902476479,1.477411322,0.40364355
4800,4.967050091,3.627437352,2.065832425,0.012022085
4801,4.38080345,2.481846036,3.551126932,0.008283867
4802,4.309029,3.860642875,5.964713642,0.805794335
4803,5.631049602,3.504308179,1.899154491,0.510717487
4804,5.849342868,2.579334911,2.52536312,0.833261332
4805,4.671174698,2.661236192,5.705735969,0.356256773
4806,5.776892932,3.096110909,5.025419658,0.722891611
4807,5.967738266,3.974006589,2.553977089,0.270982777
4808,4.264059031,3.755279528,2.344884697,0.410226854
4809,6.510011703,2.87531147,1.64749736,0.233072039
4810,6.090875749,3.520631906,2.117952474,0.317319632
4811,6.024190232,3.761537469,2.94613793,0.15820067
4812,5.572321562,3.608917287,5.839797557,0.302124013
4813,6.074136178,2.578128134,6.951330646,0.142364681
4814,4.706588508,3.686056907,1.547037557,0.268717628
4815,6.060635245,2.037053185,1.02389567,0.231697229
4816,4.389395075,3.242294695,3.846322267,0.902153125
4817,5.458864354,3.304408474,4.777078123,0.401812883
4818,5.620131832,3.374610498,4.746094828,0.436646625
4819,6.197390663,2.261899087,3.708491796,0.535795123
4820,6.868115644,3.778396531,6.296497805,0.922628732
4821,6.819153996,2.453557993,5.163398419,0.793388585
4822,4.194354538,2.67571345,1.985404462,0.945520779
4823,6.973175484,3.350222362,4.119827289,0.913409865
4824,4.066163673,2.942785056,4.676481681,0.710148624
4825,6.363985807,2.442653746,3.46929428,0.520389828
4826,6.514009802,3.279189175,1.09874629,0.451223241
4827,5.372734027,3.980874407,1.772376335,0.555301201
4828,6.684389003,3.305289021,6.019431673,0.045692371
4829,6.589548689,3.093050238,4.321898204,0.788478699
4830,6.907114692,2.130786927,4.214852778,0.575241835
4831,6.750269925,3.56168135,2.194954581,0.570783906
4832,6.66528424,2.303842508,3.090103391,0.288773876
4833,6.449519968,3.051277577,2.359455129,0.141228902
4834,6.469614368,3.372591207,6.987105827,0.527238587
4835,4.744172231,3.433438464,2.199861393,0.284587115
4836,6.502660364,2.582668447,3.314703659,0.211570589
4837,4.293117733,3.494864149,3.839472334,0.375317547
4838,5.228654599,2.283026568,3.695063014,0.169538129
4839,4.052712938,3.727775581,2.599651022,0.008003657
4840,5.902771314,3.735645837,2.486720677,0.229033924
4841,6.943102586,2.964939703,1.092255887,0.378170159
4842,4.262434307,2.442423794,6.230692557,0.819070388
4843,4.056877391,3.878192272,1.671974673,0.032796202
4844,6.592478065,3.122717721,6.200067488,0.901414603
4845,4.887497563,3.925832122,6.455897447,0.456510216
4846,6.416100507,3.099210364,1.858036595,0.907030815
4847,5.668477149,3.547767572,5.698753214,0.340510039
4848,5.700802366,3.008628836,2.950892144,0.891143192
4849,4.382231798,3.648419062,3.813023995,0.805469128
4850,6.570311843,2.817432661,3.081614251,0.939169981
4851,4.312995693,2.648264199,2.206890243,0.580223397
4852,5.930633272,2.335292425,1.31954746,0.380693799
4853,6.365759947,3.61700566,4.928972309,0.460682427
4854,5.871184933,2.761580272,1.502858851,0.997770995
4855,4.511463276,2.302482224,5.685037827,0.719554848
4856,6.50005576,2.368168106,6.144841345,0.81917686
4857,6.213712586,3.993220229,4.99783144,0.642713738
4858,6.581246144,3.086204491,3.779364914,0.119479102
4859,5.073844775,2.469208357,3.152760125,0.899015306
4860,4.89595534,3.816569665,5.475197225,0.390519777
4861,6.50786303,3.817968545,6.535071376,0.153836259
4862,4.897589159,3.050005729,5.306922611,0.028305564
4863,4.927997174,3.839622029,3.809773802,0.438184504
4864,5.131460689,2.710385845,1.209128528,0.474277911
4865,6.365546828,3.786660011,2.308465616,0.350923899
4866,6.694913147,3.590437552,6.686014715,0.373636581
4867,6.08630073,2.418680118,1.726864486,0.361126612
4868,4.887785041,3.544621441,1.272260771,0.989682624
4869,6.097125186,3.473753831,3.777635772,0.002864164
4870,6.733986833,2.769340023,6.271524392,0.576715341
4871,6.384845899,2.064747251,2.949575799,0.026699643
4872,5.081498549,3.711940167,3.341153821,0.518328109
4873,6.400153228,2.035484591,6.261018718,0.631606771
4874,6.291305922,3.390963916,1.311453495,0.367549884
4875,5.032156069,2.435304759,2.931817176,0.887107585
4876,4.558299442,2.733934092,4.947424292,0.748279795
4877,5.471075289,2.172393945,5.10183129,0.312781862
4878,6.873115874,2.53209025,6.88108732,0.685947973
4879,4.027746556,2.996274989,6.671240535,0.944640878
4880,4.606541659,2.695579537,2.397688085,0.968266319
4881,6.080624263,2.451020057,3.941974983,0.721845784
4882,6.921049333,3.347752677,5.234017122,0.115272136
4883,5.812154379,3.693339759,5.785203826,0.235176303
4884,4.08844819,3.877683581,2.795645087,0.831125562
4885,5.584241923,2.308457436,3.472928299,0.402968351
4886,5.110804751,2.758760535,5.00845282,0.559352675
4887,4.338728865,3.818190973,2.802752241,0.478653321
4888,5.954606565,3.02152965,6.093252491,0.578137385
4889,4.117186648,2.234431934,1.272134533,0.32718153
4890,6.139075659,2.531880713,2.451586628,0.201928616
4891,4.27814537,2.361174542,1.262811006,0.004799461
4892,5.087336534,3.539868566,2.614843277,0.805265553
4893,6.072142133,3.57851778,6.590698451,0.907967945
4894,6.94996103,2.315422548,3.514138958,0.333492157
4895,5.354234209,3.677944106,5.857992263,0.737470132
4896,4.091919015,3.882858962,4.814994174,0.89739706
4897,4.417599381,3.906150677,5.892113909,0.808984081
4898,4.245334322,2.356893632,6.637695748,0.439916249
4899,4.148232669,2.130230523,6.866805292,0.11131735
4900,6.648403942,2.638605139,4.013539089,0.026645379
4901,5.185827689,2.151366779,2.581818333,0.07141821
4902,4.246548569,3.592670983,6.155862908,0.93970589
4903,5.33806944,3.616361209,4.659511469,0.595050547
4904,5.49251184,2.756990694,3.476009341,0.628579904
4905,5.429914432,3.118387753,6.730823924,0.008589158
4906,5.075383989,2.654399515,2.887438646,0.049181695
4907,4.174493008,2.756020847,4.68198433,0.690417787
4908,6.897717153,2.439019628,2.35773141,0.670272868
4909,6.593824322,3.088772641,1.008602055,0.136190842
4910,5.346244599,2.944660784,6.334060684,0.674805163
4911,6.14011947,2.370041154,3.496393108,0.938001455
4912,4.217128369,3.480571314,2.216253175,0.435983481
4913,5.720469698,3.249024051,1.520513799,0.987690702
4914,6.583715175,3.385737997,1.761889152,0.054117909
4915,4.854654342,2.629658586,3.537319196,0.198656952
4916,6.363130157,2.142590632,5.938264479,0.703174844
4917,5.841160318,3.442503922,6.244954139,0.810149081
4918,4.209296068,3.621186004,6.512523728,0.841150578
4919,4.657426151,2.02832032,5.269996681,0.43389429
4920,4.804021281,3.762199575,2.489076548,0.714894339
4921,5.866805116,2.240812459,3.639607992,0.811462153
4922,5.348993402,2.770792681,5.25931942,0.509716815
4923,4.713596756,2.109948286,4.653206973,0.7755081
4924,4.002708029,3.469369307,5.032867925,0.957624442
4925,5.96189163,2.013274838,6.914477555,0.447355515
4926,4.144982464,3.98541104,1.120888373,0.295026911
4927,6.0560444,2.234018017,1.229191349,0.609237706
4928,6.291831499,2.235506296,2.163814814,0.801046584
4929,6.99726256,2.028934796,3.854953412,0.284212269
4930,4.34054197,2.992205011,6.70194001,0.974138938
4931,6.64093489,2.27687047,2.506708367,0.915572525
4932,6.691406524,2.860331162,4.829049726,0.36012132
4933,5.390181676,3.938068819,2.82263025,0.461385656
4934,6.346213244,3.564835004,6.577040537,0.758457228
4935,5.407850928,3.275830325,5.997802186,0.917470328
4936,6.160425251,2.718138533,6.491359108,0.848274546
4937,5.912757154,2.990196398,5.696894309,0.768137438
4938,6.668200157,2.174794906,5.586796418,0.705008545
4939,5.790700316,2.367261835,3.357950918,0.775552317
4940,5.499260756,2.003737029,5.337384191,0.181916849
4941,4.609658725,3.998190339,6.940116285,0.516084513
4942,4.399527964,2.978616935,5.546146227,0.920409481
4943,5.994841497,2.887785434,3.309750853,0.934622825
4944,5.060969645,3.363125538,6.598973081,0.133041547
4945,4.360918154,3.266545043,1.535920325,0.158241186
4946,6.152078632,2.320850523,5.586294787,0.650278332
4947,6.313545495,2.680250973,2.133058274,0.616136481
4948,6.859213432,3.134487839,1.327684605,0.159745574
4949,4.06991386,3.224447667,1.17214705,0.758239679
4950,6.432016197,3.481148484,4.565691663,0.553537054
4951,5.271168958,2.375905093,4.8547197,0.151814979
4952,5.472416165,3.792220115,4.579723228,0.613197795
4953,6.296271233,3.405162622,3.298108711,0.098343058
4954,5.75620948,3.174448768,6.486069057,0.99667567
4955,4.315914826,3.426943096,6.414377927,0.068675809
4956,4.98875928,3.267296587,3.368663101,0.809377432
4957,4.905340976,2.796520971,4.236455386,0.022830642
4958,5.043435496,3.655367029,6.074753286,0.973866874
4959,4.635619982,3.950386887,4.620969288,0.105553217
4960,5.920456317,2.509297825,5.084579276,0.554113224
4961,4.105310618,2.627605123,1.563956578,0.745704494
4962,4.422914694,3.519849613,5.024945547,0.998873132
4963,4.860867613,3.511727622,5.282713374,0.152594508
4964,6.239057031,2.308241486,5.418048245,0.589963298
4965,4.797536401,2.998945486,6.999617215,0.03176131
4966,4.882603292,3.740301219,6.989486294,0.747921254
4967,4.052627481,2.635447384,2.851388276,0.315982537
4968,4.862196974,3.565563236,5.613876651,0.267587816
4969,4.66540466,2.302406422,2.870100633,0.191472254
4970,6.668878987,2.918488093,2.330957861,0.542143252
4971,4.492416664,2.227024089,1.130113815,0.340291566
4972,5.591192053,2.422841425,5.516133605,0.327042438
4973,4.992827701,3.748040701,4.042077984,0.094534252
4974,4.542972982,2.32909871,2.819441094,0.022684754
4975,4.041428388,3.010878822,4.827185711,0.686082598
4976,5.55788254,2.312831991,1.176247017,0.293264986
4977,6.413984636,2.73167635,5.022584075,0.046533676
4978,5.535964296,2.131751291,2.22403204,0.560068955
4979,5.266639699,3.115183884,3.001659388,0.683049362
4980,5.257659325,3.224609417,4.422954704,0.922218376
4981,5.712975032,2.939874964,2.053099382,0.764371383
4982,4.850551214,3.35208914,6.303857279,0.259237766
4983,4.196316562,2.957425778,2.311259246,0.335537777
4984,6.771227524,2.817959135,6.70911652,0.565164034
4985,4.373392172,2.175692416,1.663534624,0.450505614
4986,5.717326823,2.410934003,6.567109613,0.922056736
4987,6.815044449,2.53200509,4.870550911,0.585134292
4988,4.975372995,2.644719636,3.128385833,0.09284388
4989,6.054558888,2.134275735,4.908656668,0.967568604
4990,4.412215711,3.943928581,2.338331841,0.381348382
4991,6.896900735,3.78633866,2.105291673,0.989250331
4992,4.463468963,2.472232475,5.939543174,0.123901975
4993,4.24971005,2.040342786,3.751812028,0.857370448
4994,4.947381866,3.870977063,1.736033494,0.118206927
4995,5.542075858,2.43502329,1.357119298,0.328838138
4996,6.739928789,3.169206368,4.958507083,0.366078594
4997,5.209022202,3.510444994,4.401051283,0.172729269
4998,4.511671955,3.398067863,2.145959379,0.294896263
4999,6.898057523,2.490022942,3.774317866,0.927211857
5000,4.319394075,2.078861512,3.944340119,0.652614783
5001,5.1313263,3.735290255,5.061963739,0.216191429
5002,4.133635033,3.409230764,5.661678457,0.524616091
5003,4.688748047,2.739675686,4.412187021,0.379052843
5004,4.497643343,3.974991497,1.607596892,0.481046057
5005,4.764054013,3.938301682,5.724720008,0.703667271
5006,4.348095489,2.19891319,3.802816435,0.995908111
5007,6.034828025,3.13710364,4.315898849,0.876317762
5008,4.225145441,3.089262156,1.576636211,0.011849273
5009,5.478758404,3.088335673,6.058414469,0.156921086
5010,5.775245228,3.073230697,3.795040344,0.03830312
5011,4.706615651,2.88583144,5.581108315,0.70912959
5012,5.943428877,3.088429687,2.2436178,0.319493212
5013,5.925115261,2.453001791,1.706555739,0.367948467
5014,6.760688017,2.452412362,2.691133012,0.503009803
5015,5.866047344,2.949184217,3.561721119,0.690317291
5016,5.027071361,3.812162384,5.487267339,0.124571423
5017,6.233096305,2.196446551,5.559031031,0.671540958
5018,4.043321882,3.290443196,6.319156974,0.872603844
5019,6.873972967,2.70621915,1.921530374,0.278514602
5020,5.962545058,2.96307971,5.090361925,0.682063413
5021,4.951248914,3.15377936,6.861802747,0.965082955
5022,4.334326394,2.238341582,2.669354618,0.240977133
5023,5.408560196,2.803901641,2.255939834,0.303900844
5024,6.017618804,2.805786639,4.281392976,0.34816194
5025,6.277452229,2.940244922,3.789690419,0.856447062
5026,6.95580013,3.670775399,6.774035623,0.901946559
5027,6.727823091,2.540064459,3.233427687,0.773146262
5028,6.346378982,3.943373082,4.221252792,0.026665716
5029,6.147633637,3.976871677,4.464946802,0.103160625
5030,4.491355021,2.081012533,6.91500429,0.762143871
5031,4.805044527,3.429830612,6.342876029,0.99630066
5032,5.596366515,3.438658438,3.185443369,0.541020583
5033,6.155486782,2.353493638,3.908847815,0.874267774
5034,4.201137333,2.273119882,1.735696151,0.789409155
5035,6.599695826,3.534386063,6.257906917,0.918952835
5036,5.282953065,3.234063203,5.08191629,0.325131375
5037,5.496068864,2.309331902,1.210879757,0.676462337
5038,4.130492848,2.104533434,2.21140052,0.572360807
5039,6.360679003,2.372770503,4.322666655,0.204349849
5040,5.865532172,3.17267392,1.424348754,0.50024438
5041,5.876096865,2.249384455,6.513526911,0.5003291
5042,5.951621703,3.518249793,1.97569357,0.789398063
5043,5.096221438,2.999312336,1.864412816,0.512467507
5044,4.299766394,2.784290101,1.405864308,0.833319841
5045,5.872507896,3.246763085,1.270642223,0.16642436
5046,5.350549222,2.292398257,1.629444735,0.37187616
5047,4.783196097,3.463650761,2.676110221,0.799379151
5048,6.853603434,2.827290512,6.966227754,0.088039274
5049,6.701265924,3.503846006,1.686227173,0.069679993
5050,5.170903923,3.64766338,4.917649443,0.238866689
5051,5.953089496,3.660502035,2.240265096,0.946141323
5052,6.642127142,3.229710513,3.605860985,0.052497415
5053,4.650304141,2.733514003,1.347421025,0.467168833
5054,5.773512658,3.442104278,4.230372769,0.151841895
5055,4.026642817,2.647007393,1.850003872,0.661512886
5056,4.124452985,3.09086873,2.983686154,0.884271471
5057,5.103864523,3.106631581,2.292730163,0.8865741
5058,5.856634263,2.436610998,1.179969651,0.999349902
5059,5.621769672,3.2860383,1.004487519,0.732683028
5060,4.370884546,2.955745851,4.361884564,0.073433061
5061,6.429904797,2.415513866,2.165371591,0.051099228
5062,4.472116578,2.416485971,3.897071066,0.810750172
5063,6.054466635,2.719630069,3.328800045,0.438231438
5064,5.952246964,2.238029631,5.501675429,0.615823684
5065,6.85292534,2.367435956,6.072645146,0.733392083
5066,6.198343409,2.066950741,4.338905202,0.11074275
5067,6.865349856,3.367044891,3.041188712,0.514258575
5068,6.927313994,2.132747359,6.246401896,0.653637979
5069,4.079327952,2.245532175,5.565596416,0.40667089
5070,5.20074009,3.113950454,2.736014433,0.970856208
5071,6.33949009,3.092423366,4.332519577,0.866096925
5072,5.201087167,2.971298203,4.896281969,0.548179272
5073,6.662145164,2.367252639,4.036959002,0.293848578
5074,5.299628398,3.959131303,1.476341842,0.603347624
5075,5.055190334,3.543563814,1.287056084,0.756395469
5076,6.439279649,2.401854203,3.607585024,0.314406306
5077,4.447231431,2.772615701,6.883307302,0.233541018
5078,6.169715248,3.585923117,5.600666646,0.649319115
5079,6.15715362,2.141003789,5.608938589,0.741791666
5080,6.482016626,2.843493829,5.798330922,0.872104161
5081,6.670784839,3.725849252,3.363941508,0.372220399
5082,6.673728507,3.922174599,1.724369846,0.167677474
5083,5.908928476,3.71044584,3.858887861,0.81864759
5084,6.658922545,3.169149546,3.464535778,0.146673865
5085,5.577311506,3.914627282,2.048619291,0.146298818
5086,4.735723284,2.023740688,5.445299359,0.8997873
5087,4.645863282,3.721131742,6.616123936,0.922300965
5088,4.300867466,2.483689004,2.682107731,0.397377932
5089,4.230499626,3.855249087,3.002946743,0.17882615
5090,4.184404006,3.025258098,5.321109009,0.422473652
5091,4.579846722,2.632706658,3.706271031,0.923122496
5092,4.254546776,3.708518696,3.424657043,0.121087706
5093,6.579037682,3.662318226,2.795798583,0.867651205
5094,5.589060416,3.144119205,3.086385594,0.36229637
5095,6.439507453,3.703777324,5.789334601,0.421797235
5096,4.662326803,3.591515044,6.58697962,0.548939566
5097,5.034763418,3.248180989,5.868723182,0.482484896
5098,4.306513577,3.95686547,3.310885597,0.236796699
5099,4.699744001,3.568544248,4.570376076,0.103165134
5100,6.196600037,2.795216538,1.146624209,0.109336892
5101,5.522847213,2.357402584,6.813116844,0.43675993
5102,4.289433882,3.130804976,1.575950564,0.924420067
5103,4.656346529,2.323020931,3.752967821,0.983397964
5104,4.272558771,3.546241245,6.992196832,0.224318144
5105,6.57215041,2.711403667,6.554781915,0.306784702
5106,6.195613905,3.229862606,5.97897663,0.461262106
5107,4.051069025,3.690546812,6.41395158,0.679429316
5108,5.822643306,3.767998974,3.870429973,0.739065009
5109,5.21963775,3.91470073,1.20695419,0.832769987
5110,5.095397795,3.035742202,5.463087198,0.261425704
5111,6.763636089,2.46955684,5.356806419,0.859432044
5112,6.468051323,3.342163333,1.510945825,0.421668581
5113,6.224890079,3.665603197,2.805542441,0.946031268
5114,5.312070811,2.952399696,1.152463667,0.06976955
5115,5.371876589,2.610428727,6.360962358,0.340253276
5116,5.987555755,2.031822553,4.557020757,0.573298086
5117,5.596347483,3.069819333,5.030151747,0.402719883
5118,5.197433126,3.775313429,3.678641706,0.601150922
5119,5.344378122,3.80871985,6.055835425,0.069566848
5120,4.057759086,3.31100158,1.440493152,0.186966812
5121,5.408292869,2.861723849,1.936141131,0.652406514
5122,4.989136959,2.857115077,5.676902639,0.442449593
5123,5.660816078,3.691888864,1.103962115,0.345704008
5124,5.883297363,3.320997636,1.707623115,0.135849205
5125,6.234462995,2.503619615,5.39253811,0.20428424
5126,6.266696919,2.915416591,3.843084541,0.464857706
5127,6.369361657,3.331990261,1.975774771,0.05724809
5128,6.684844318,3.629719334,4.665051543,0.204743969
5129,4.594688139,2.83581933,2.455340208,0.463622551
5130,6.341817778,2.963038785,5.279879834,0.74613589
5131,6.159122439,2.099900272,2.816491029,0.627937025
5132,6.853573946,2.548250399,5.277132097,0.896906727
5133,4.583696127,3.130458555,3.268473207,0.938671015
5134,6.250694378,3.238604768,5.486402875,0.59531108
5135,6.349338562,3.86061821,3.460404288,0.6510124
5136,4.939735401,2.39548439,6.365621772,0.080798735
5137,4.445359739,2.339974852,5.748642439,0.569971188
5138,5.091547403,3.393305386,5.330172872,0.655550145
5139,4.895242327,3.164153939,3.824474641,0.962792863
5140,5.524972303,3.461476329,3.228026337,0.773366655
5141,6.444972435,2.363764128,5.301110808,0.165539732
5142,5.815222923,3.251903547,3.916233771,0.879479037
5143,5.949484649,2.289786653,2.745304003,0.76812551
5144,4.278611488,3.477470694,6.123424584,0.119835629
5145,4.493642821,2.733691974,3.289802148,0.389260091
5146,4.403525388,3.787433918,4.327391502,0.559326999
5147,4.542627704,3.489126134,5.150479427,0.215549764
5148,5.236740339,3.375521907,4.328529559,0.500662973
5149,6.586624942,2.992416472,4.230111944,0.79053676
5150,4.125555695,3.604514263,1.112333147,0.600781373
5151,6.475987383,2.495716652,6.12469664,0.359745972
5152,4.464741538,3.562524911,2.981751784,0.840515053
5153,4.064918714,2.970946938,6.547779748,0.290660089
5154,6.667075545,3.791871281,5.24268917,0.645318324
5155,4.602685463,3.752867353,3.983891815,0.777457741
5156,6.555679128,3.104785743,2.176944351,0.015208419
5157,6.341482327,2.835380855,2.060088943,0.102307136
5158,4.993238472,3.220236267,6.112396494,0.696423937
5159,4.92835606,2.492754055,2.574007059,0.988275664
5160,4.781252144,2.575169952,1.615122062,0.134175118
5161,5.266349103,2.223267875,2.14801245,0.219940472
5162,4.283376545,2.386803343,5.145676425,0.349364607
5163,6.220311005,2.939016986,5.993772573,0.206781591
5164,5.857337623,3.421280798,5.201549998,0.362599608
